UBIDPTO,REGION,ZONA,OCU,INFORM,SEXO,GEDUC,AEDUC,AEDAD,AEDAD2,WS,LWS,EXP,EXP2
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,32,1024,174.32862383948725,5.160942160726876,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,66,4356,181.29026195320935,5.200099403980736,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,63,3969,195.69298984137822,5.276547052817054,0.5,0.25
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,41,1681,535.6817514944509,6.283540237521278,10,100
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,34,1156,6.8273916487191935,1.920942704407382,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,37,1369,296.22441406212545,5.69111732268456,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,7,30,900,68.36980681933686,4.2249313064037475,0.4,0.16000000000000003
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,32,1024,296.22441406212545,5.69111732268456,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,27,729,365.95586359792037,5.902512734867143,6,36
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,33,1089,2.052053107901555,0.7188408080172576,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,14,30,900,211.9176340403008,5.356197680501251,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,59,3481,306.4846796016332,5.7251677691404605,1,1
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,55,3025,37.819146997961376,3.632815508717932,10,100
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,30,900,211.9176340403008,5.356197680501251,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,40,1600,633.413178016566,6.45112293909267,12,144
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,42,1764,672.4021870666955,6.510856654156618,4,16
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,50,2500,324.3543673970953,5.7818366446434695,4,16
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,16,35,1225,98.67115177713553,4.591792621823501,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,27,729,235.5066557479542,5.461739175256485,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,56,3136,81.56431652247957,4.401391868808985,15,225
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,49,2401,238.09569471586738,5.472672671497619,14.2,201.64
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,21,441,283.0682604918407,5.645688071709815,2,4
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,48,2304,733.5226847758755,6.597858523861291,1.2,1.44
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,36,1296,193.46833413561578,5.265113851200107,10.4,108.16000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,34,1156,181.61628908250213,5.201896159735475,4.8,23.04
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,32,1024,391.0024183541767,5.968713745015283,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,39,1521,473.73659692882444,6.160651464553311,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,82,6724,11.39177145881798,2.432891292917996,10,100
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,38,1444,750.7637664955345,6.621091043685708,3,9
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,37,1369,1214.1633856191352,7.101810547093524,8.5,72.25
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,52,2704,322.9011044648457,5.777346098213151,22,484
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,13,22,484,91.15334973697283,4.512543250169361,1,1
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,10,18,324,19.65751808971116,2.97845986512786,0.2,0.04000000000000001
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,37,1369,119.8629151811656,4.786348716285799,18,324
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,35,1225,480.81330344112047,6.1754790522248975,2,4
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,69,4761,169.99438082653631,5.1357653825424165,49,2401
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,44,1936,123.04647420837738,4.812562123101702,2,4
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,28,784,115.98894576251034,4.753494891414721,10,100
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,55,3025,64.4958374006816,4.166600685295621,37,1369
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,5,48,2304,70.19172313009058,4.251230399950764,5,25
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,21,441,309.15043083526234,5.73382798961597,0.1,0.010000000000000002
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,8,19,361,10.260265539507776,2.3282787204513578,4,16
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,48,2304,302.56298975987147,5.712289486405057,10,100
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,14,196,20.060257484719877,2.9987406181802196,0.6,0.36
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,21,441,309.01618437025945,5.73339365212892,2,4
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,36,1296,115.13379058326075,4.7460948485182914,1,1
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,22,484,15.726014471768929,2.7553163138136503,2,4
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,24,576,98.90128857428337,4.59412226760631,1.1,1.2100000000000002
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,47,2209,26.65751233629123,3.283070999680089,3,9
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,23,529,233.309175212493,5.4523645062115955,8,64
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,55,3025,8.668486025901897,2.1596941533875826,45,2025
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,28,784,12.312318647409331,2.5106002772453127,7,49
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,78,6084,294.1915390206529,5.684231048476598,30,900
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,40,1600,48.30954933461699,3.8776292499079617,20,400
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,33,1089,30.99175534924218,3.4337212126363923,8,64
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,29,841,30.761618552094344,3.426267761981811,0.2,0.04000000000000001
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,43,1849,236.54227133511947,5.46612692910679,15,225
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,1,38,1444,6.8273916487191935,1.920942704407382,16,256
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,51,2601,302.18697604923204,5.711045951786279,25,625
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,59,3481,45.797222632419754,3.824223448067844,39,1521
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,59,3481,10.260265539507776,2.3282787204513578,30,900
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,56,3136,236.92966825503743,5.467763338676075,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,17,289,2.9534222300639206,1.0829645759689805,4,16
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,1,55,3025,18.219163107537174,2.902473958149938,31,961
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,46,2116,326.7980875595578,5.789342510947788,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,48,2304,9.109581553768587,2.2093267775899927,14,196
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,13,46,2116,721.9391326527677,6.5819408315340295,18,324
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,36,1296,170.24369569011313,5.137230914623671,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,47,2209,245.70938708817502,5.5041494842844,0.5,0.25
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,26,676,50.1314656453707,3.9146488677395186,2,4
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,38,1444,273.4408711444895,5.6110854052329255,4.1,16.81
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,29,841,359.1860061484881,5.883840377285205,2.2,4.840000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,49,2401,522.8324469870299,6.25926104368614,8,64
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,18,51,2601,2007.9051989820284,7.604847268034778,21,441
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,12,25,625,11.39177145881798,2.432891292917996,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,17,57,3249,871.2212017359986,6.769895907566888,25,625
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,8,17,289,363.98052275573474,5.897100357292271,1,1
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,18,62,3844,641.3830130756057,6.463626802773024,26,676
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,26,676,119.63277838401777,4.7844268707231,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,12,20,400,37.608188267242525,3.627221799751698,0.6,0.36
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,43,1849,557.0652955627708,6.322682460278919,1.7,2.8899999999999997
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,16,23,529,341.8106779638263,5.834257010579202,0.3,0.09
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,62,3844,151.31494412470346,5.019363387395272,20,400
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,49,2401,273.4408711444895,5.6110854052329255,2,4
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,10,18,324,225.2655682748754,5.417280009637816,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,30,900,511.1913606646351,6.2367440028122125,0.5,0.25
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,33,1089,441.2681304645503,6.089652696274884,1,1
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,32,1024,33.04380845714373,3.497834210083281,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,24,576,219.62721674475338,5.391931639773357,0.6,0.36
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,29,841,360.0490191377925,5.886240186452288,0.3,0.09
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,17,36,1296,649.6186441490596,6.476385489403984,10,100
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,62,3844,32.65641245170723,3.486041236184545,36,1296
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,13,43,1849,492.9721975570979,6.200452778044957,2,4
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,38,1444,12.082181850261493,2.49173179294093,5,25
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,49,2401,357.4983363027373,5.879130708424597,2,4
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,59,3481,1121.3607221692696,7.0222981573665715,36.8,1354.2399999999998
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,56,3136,429.45444154429464,6.062515662560183,33,1089
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,31,961,1210.0017452040452,7.098377080907139,1,1
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,26,676,849.8760138005366,6.74509047272785,0.9,0.81
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,39,1521,12.54245544455717,2.5291193250125503,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,25,625,861.7280588536503,6.758939743922443,2.5,6.25
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,12,42,1764,57.64926768553341,4.054377543868271,20,400
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,36,1296,380.7805089475269,5.942223117120704,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,19,361,260.7833473013584,5.563689975641756,1.5,2.25
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,29,841,263.6025230664194,5.574442374154698,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,3,44,1936,273.8436105394982,5.6125571789856465,10,100
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,23,529,22.78354291763596,3.1260384734779416,0.5,0.25
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,2,36,1296,273.34498081234455,5.6107346634103825,14,196
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,14,33,1089,252.93951813190293,5.533150401381236,0.3,0.09
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,24,576,241.54774667308493,5.487067162342062,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,33,1089,396.89008474787556,5.983659377738184,12,144
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,37,1369,176.91766280740043,5.175684442464079,0.7,0.48999999999999994
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,7,49,2401,127.76427854990804,4.850186992308976,0.6,0.36
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,30,900,136.72043557224475,4.91793822467298,0.4,0.16000000000000003
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,77,5929,187.42244869387778,5.2333651528855265,35,1225
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,31,961,182.28752140751666,5.205585228477881,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,35,1225,225.1681316643032,5.416847374992117,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,36,1296,118.50127246470757,4.774923698616331,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,12,28,784,109.37251284451,4.694759604711891,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,24,576,193.21901927203896,5.2638243603702355,0.5,0.25
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,56,3136,272.9342443134636,5.609230902852085,28,784
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,55,3025,336.06070409394187,5.817291810591152,10,100
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,12,20,400,135.6272857857925,4.9099105778728305,0.1,0.010000000000000002
13,SIERRA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,26,676,366.80930628259074,5.904842111605143,3,9
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,5,43,1849,109.44922511022594,4.69546074409206,11,121
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,63,3969,18.219163107537174,2.902473958149938,40,1600
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,55,3025,96.83005739995282,4.572957456414267,4,16
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,73,5329,77.70952517025329,4.352977838923925,55,3025
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,26,676,643.8268680875057,6.467429851587402,0.7,0.48999999999999994
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,24,576,104.82731110084019,4.652314340043365,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,35,1225,412.4434966217836,6.022099218505823,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,65,4225,225.03543147772757,5.416257863041157,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,44,1936,190.28477510840403,5.248521766416346,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,22,484,214.25735814463715,5.367177900620419,1.5,2.25
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,20,400,238.51761217730507,5.4744431532090925,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,15,22,484,91.15334973697283,4.512543250169361,8,64
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,56,3136,170.24369569011313,5.137230914623671,12,144
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,47,2209,230.9422759378554,5.442167791579744,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,61,3721,112.80538673529858,4.725664092669292,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,28,784,506.9721860502581,6.228456142224902,10,100
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,23,529,177.531360933128,5.179147274622562,2,4
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,57,3249,84.26020438320103,4.433909682173386,8,64
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,6,64,4096,518.7475188376558,6.251417288569915,11,121
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,76,5776,239.05459803731668,5.476691969513009,3,9
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,51,2601,123.73688459982088,4.818157412800451,0.8,0.6400000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,40,1600,144.83274830741578,4.9755796167248,3,9
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,49,2401,835.166436849504,6.727631030556422,22,484
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,26,676,341.8106779638263,5.834257010579202,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,13,27,729,458.6242805827831,6.128231314034877,0.3,0.09
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,33,1089,341.63807536596545,5.833751917547166,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,57,3249,323.4380903248573,5.779007721051102,3,9
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,46,2116,233.81898590220337,5.454547251481779,17,289
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,43,1849,307.7887881188043,5.729413794876508,5,25
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,12,20,400,360.58600499780414,5.8877304996938475,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,10,34,1156,177.51218286669902,5.179039242428864,6,36
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,30,900,68.77254621434558,4.230804627720429,0.5,0.25
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,67,4489,231.53679599715397,5.444738806887739,40,1600
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,68,4624,25.430116084836097,3.2359341443011593,0.3,0.09
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,37,1369,567.4789856337105,6.341203718949607,0.3,0.09
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,39,1521,340.48739138022626,5.830378095183616,2,4
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,66,4356,131.71496023427926,4.880640195572718,0.8,0.6400000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,51,2601,26.65751233629123,3.283070999680089,0.5,0.25
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,31,961,295.8983869328327,5.690016107998377,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,59,3481,117.94510853826696,4.770219334355915,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,23,529,49.306808788924286,3.898062180821241,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,6,74,5476,12.48492124527021,2.5245216157639208,30,900
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,49,2401,388.2599548548316,5.961675102021613,5,25
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,13,34,1156,398.5585765271974,5.987854479967943,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,59,3481,112.48255751112568,4.722798165278308,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,57,3249,27.6931279234565,3.321184293008123,1,1
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,19,361,233.56967103862655,5.453480409642462,1,1
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,47,2209,272.3860774908952,5.607220462436479,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,3,46,2116,296.4353727928443,5.69182922770767,0.2,0.04000000000000001
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,14,21,441,316.36138381256126,5.756885179812093,1,1
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,21,441,295.8983869328327,5.690016107998377,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,3,42,1764,277.9860728881593,5.627571014911108,8,64
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,62,3844,14.115056891734062,2.6472420922842277,40,1600
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,52,2704,274.6490893295156,5.615494244034054,0.2,0.04000000000000001
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,75,5625,20.98433266966236,3.043776095930251,20,400
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,51,2601,254.61739293005377,5.539761998519159,30,900
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,68,4624,431.58320691791215,6.067460323725045,20,400
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,63,3969,55.72379168892122,4.020407195571993,30,900
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,68,4624,41.96866533932472,3.7369232764901965,40,1600
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,73,5329,150.13103563716248,5.011508483669671,49,2401
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,35,1225,21.652036998325755,3.075099537705013,8,64
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,68,4624,154.46527865011345,5.039969337425184,46,2116
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,66,4356,7.287665243014869,1.9861832262757828,50,2500
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,1,41,1681,32.83284972642488,3.491429530257039,22,484
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,57,3249,71.55336584654863,4.27044354677651,38,1444
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,20,400,423.4708848184509,6.048484762775901,0.1,0.010000000000000002
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,46,2116,81.3725358581897,4.399037818757677,25,625
